id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played
1419348,1.0,4,1.0,1.0,39.0,24.0,7.0,5.0,16.0,3.0,5.0,0.0,52.0,22.0,149.0,131.0,287.0,35.0,26.0,0.0,363.0,Reinhard Libuda,1,1970,1970,5
1419349,0.0,14,2.0,8.0,17.0,7.0,11.0,4.0,12.0,2.0,4.0,1.0,22.0,5.0,141.0,125.0,240.0,25.0,28.0,1.0,350.0,Johannes Löhr,1,1970,1970,6
1419353,0.0,9,3.0,5.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,89.0,170.0,13.0,13.0,0.0,270.0,Kacem Slimani,1,1970,1970,3
1419354,0.0,2,0.0,2.0,6.0,3.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,117.0,97.0,187.0,23.0,14.0,0.0,247.0,Boujemaa Benkhrif,1,1970,1970,3
1419355,0.0,0,0.0,0.0,5.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,43.0,91.0,13.0,9.0,0.0,180.0,Abdallah Lamrani,1,1970,1970,2
1419356,0.0,2,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,59.0,131.0,15.0,16.0,0.0,270.0,Moulay Idriss Khanousi,1,1970,1970,3
1419357,0.0,7,3.0,2.0,10.0,2.0,0.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,80.0,54.0,116.0,4.0,17.0,0.0,207.0,Driss Bamous,1,1970,1970,3
1419358,0.0,6,1.0,4.0,4.0,1.0,2.0,5.0,7.0,0.0,1.0,1.0,4.0,0.0,99.0,87.0,158.0,11.0,10.0,1.0,270.0,Mohammed Mahroufi,1,1970,1970,3
1419359,0.0,4,1.0,1.0,7.0,4.0,3.0,1.0,8.0,0.0,1.0,0.0,26.0,5.0,80.0,64.0,138.0,11.0,9.0,0.0,261.0,Said Ghandi,1,1970,1970,3
1419360,0.0,3,1.0,1.0,6.0,3.0,2.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,99.0,79.0,147.0,10.0,9.0,0.0,270.0,Mohammed El Filali,1,1970,1970,3
1419361,1.0,10,4.0,4.0,10.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,8.0,2.0,86.0,67.0,134.0,14.0,14.0,0.0,236.0,Maouhoub Ghazouani,1,1970,1970,3
1419362,1.0,9,1.0,6.0,4.0,1.0,6.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,35.0,23.0,64.0,8.0,13.0,0.0,180.0,Mohammed Jarir Houmane,1,1970,1970,2
1419363,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,28.0,1.0,1.0,0.0,45.0,Mustapha Choukri,1,1970,1970,1
1419364,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,12.0,26.0,2.0,5.0,0.0,33.0,Ahmed Faras,1,1970,1970,2
1419365,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,34.0,23.0,62.0,9.0,3.0,0.0,113.0,Jilali Fadili,1,1970,1970,2
1419366,0.0,4,1.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,28.0,25.0,49.0,3.0,9.0,0.0,84.0,Ahmed Alaoui,1,1970,1970,2
1419370,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,15.0,22.0,1.0,3.0,0.0,34.0,Abdelkader El Khiatti,1,1970,1970,1
1419372,0.0,2,0.0,1.0,11.0,5.0,8.0,3.0,10.0,1.0,2.0,0.0,28.0,6.0,101.0,78.0,179.0,16.0,12.0,0.0,270.0,Léon Semmeling,1,1970,1970,3
1419373,0.0,1,1.0,0.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,42.0,93.0,9.0,14.0,0.0,270.0,Nicolas Dewalque,1,1970,1970,3
1419374,0.0,3,0.0,2.0,10.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,86.0,68.0,150.0,24.0,12.0,0.0,270.0,Jean Thissen,1,1970,1970,3
1419375,0.0,6,0.0,3.0,8.0,4.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,69.0,156.0,25.0,19.0,0.0,270.0,Jean Dockx,1,1970,1970,3
1419376,0.0,9,2.0,6.0,12.0,4.0,7.0,5.0,13.0,0.0,0.0,2.0,5.0,0.0,135.0,108.0,203.0,23.0,30.0,0.0,270.0,Paul Van Himst,1,1970,1970,3
1419377,0.0,1,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,101.0,82.0,162.0,20.0,13.0,0.0,270.0,Georges Heylens,1,1970,1970,3
1419378,2.0,15,6.0,5.0,10.0,5.0,4.0,5.0,9.0,0.0,1.0,2.0,10.0,1.0,256.0,213.0,357.0,36.0,28.0,1.0,369.0,Wilfried Van Moer,2,1970,1982,6
1419379,0.0,13,5.0,4.0,8.0,2.0,0.0,3.0,7.0,1.0,1.0,0.0,35.0,3.0,103.0,79.0,186.0,10.0,17.0,1.0,270.0,Wilfried Puis,1,1970,1970,3
1419380,2.0,12,4.0,6.0,3.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,43.0,31.0,84.0,8.0,6.0,0.0,170.0,Raoul Lambert,1,1970,1970,2
1419381,0.0,5,3.0,2.0,6.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,36.0,29.0,62.0,8.0,10.0,0.0,115.0,Johan Devrindt,1,1970,1970,2
1419382,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,25.0,61.0,6.0,3.0,0.0,180.0,Leon Jeck,1,1970,1970,2
1419384,0.0,6,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.0,14.0,39.0,4.0,1.0,0.0,75.0,Odilon Polleunis,1,1970,1970,2
1419394,0.0,0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,54.0,1.0,5.0,0.0,64.0,Mauricio Manzano,1,1970,1970,1
1419395,0.0,4,2.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,75.0,51.0,145.0,17.0,12.0,0.0,270.0,Salvador Mariona,1,1970,1970,3
1419396,0.0,0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,62.0,121.0,10.0,12.0,0.0,270.0,Saturnino Osorio,1,1970,1970,3
1419397,0.0,1,0.0,0.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,139.0,116.0,225.0,22.0,16.0,0.0,270.0,Roberto Rivas,1,1970,1970,3
1419398,0.0,6,2.0,3.0,9.0,8.0,9.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,60.0,46.0,111.0,19.0,18.0,0.0,180.0,Juan Ramón Martínez,1,1970,1970,2
1419399,0.0,3,0.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,85.0,66.0,114.0,5.0,16.0,0.0,180.0,Jose Quintanilla,1,1970,1970,2
1419400,0.0,3,0.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,99.0,66.0,149.0,13.0,11.0,0.0,270.0,Jorge Vasquez,1,1970,1970,3
1419401,0.0,5,2.0,2.0,6.0,2.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,45.0,32.0,94.0,12.0,23.0,1.0,256.0,Mauricio Rodriguez,1,1970,1970,3
1419402,0.0,3,0.0,3.0,25.0,15.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,107.0,86.0,183.0,30.0,34.0,0.0,260.0,Salvador Flamenco,1,1970,1970,3
1419403,0.0,2,1.0,1.0,9.0,3.0,1.0,9.0,2.0,0.0,0.0,1.0,6.0,0.0,44.0,27.0,75.0,9.0,20.0,0.0,157.0,Ernesto Aparicio,1,1970,1970,3
1419404,0.0,5,3.0,1.0,5.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,44.0,33.0,69.0,5.0,9.0,0.0,90.0,Jaime Portillo,1,1970,1970,1
1419406,0.0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,15.0,3.0,0.0,0.0,14.0,Genaro Sarmeno,1,1970,1970,2
1419408,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,32.0,4.0,4.0,0.0,90.0,Guillermo Castro,1,1970,1970,1
1419410,0.0,1,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,40.0,73.0,3.0,7.0,0.0,92.0,Santiago Cortes,1,1970,1970,2
1419413,0.0,6,0.0,2.0,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,69.0,11.0,23.0,0.0,123.0,Sergio Mendez,1,1970,1970,2
1419414,0.0,1,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,35.0,3.0,5.0,0.0,114.0,Mario Monge,1,1970,1970,2
1419415,0.0,2,1.0,1.0,10.0,7.0,8.0,15.0,2.0,1.0,0.0,2.0,3.0,0.0,247.0,218.0,356.0,38.0,31.0,0.0,534.0,Luís Pereira,1,1974,1974,6
1419416,0.0,13,5.0,6.0,34.0,20.0,12.0,9.0,6.0,0.0,0.0,0.0,13.0,1.0,299.0,249.0,493.0,59.0,37.0,0.0,630.0,Marinho Chagas,1,1974,1974,7
1419417,2.0,22,7.0,14.0,16.0,9.0,7.0,14.0,10.0,1.0,0.0,0.0,23.0,6.0,255.0,203.0,446.0,38.0,38.0,1.0,544.0,Nelinho,2,1974,1978,7
1419418,1.0,22,8.0,7.0,13.0,6.0,16.0,5.0,5.0,0.0,2.0,3.0,44.0,6.0,142.0,120.0,277.0,34.0,26.0,0.0,528.0,Valdomiro,1,1974,1974,6
1419419,0.0,7,2.0,4.0,6.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,39.0,93.0,17.0,23.0,1.0,167.0,Leivinha,1,1974,1974,3
1419421,1.0,4,2.0,2.0,4.0,2.0,7.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,138.0,119.0,227.0,41.0,29.0,0.0,540.0,Josip Katalinski,1,1974,1974,6
1419422,0.0,1,0.0,0.0,3.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,3.0,0.0,113.0,95.0,150.0,12.0,12.0,0.0,180.0,Dražen Muzinić,1,1974,1974,2
1419423,0.0,1,1.0,0.0,15.0,12.0,9.0,20.0,4.0,0.0,0.0,0.0,16.0,4.0,258.0,230.0,396.0,41.0,31.0,0.0,540.0,Enver Hadžiabdić,1,1974,1974,6
1419424,0.0,15,5.0,9.0,27.0,15.0,17.0,18.0,10.0,2.0,2.0,0.0,4.0,1.0,306.0,270.0,460.0,55.0,50.0,0.0,540.0,Jovan Aćimović,1,1974,1974,6
1419425,0.0,1,0.0,1.0,12.0,9.0,11.0,13.0,6.0,1.0,2.0,0.0,24.0,7.0,256.0,215.0,409.0,44.0,31.0,0.0,540.0,Ivan Buljan,1,1974,1974,6
1419426,2.0,20,6.0,12.0,43.0,15.0,15.0,9.0,8.0,0.0,1.0,2.0,27.0,4.0,247.0,193.0,456.0,59.0,63.0,0.0,810.0,Ivan Šurjak,2,1974,1982,9
1419427,1.0,6,2.0,2.0,20.0,8.0,16.0,16.0,9.0,0.0,1.0,1.0,20.0,4.0,224.0,192.0,351.0,48.0,61.0,1.0,369.0,Branko Oblak,1,1974,1974,5
1419428,1.0,7,4.0,2.0,30.0,12.0,10.0,14.0,4.0,1.0,1.0,1.0,15.0,4.0,143.0,115.0,240.0,29.0,45.0,0.0,361.0,Ilija Petković,1,1974,1974,5
1419429,1.0,4,2.0,2.0,10.0,8.0,5.0,10.0,5.0,0.0,0.0,0.0,5.0,2.0,284.0,248.0,366.0,29.0,27.0,0.0,450.0,Vladislav Bogićević,1,1974,1974,5
1419430,1.0,10,3.0,5.0,38.0,15.0,13.0,6.0,16.0,3.0,6.0,1.0,45.0,13.0,140.0,121.0,290.0,36.0,38.0,0.0,440.0,Dragan Džajić,1,1974,1974,5
1419431,0.0,5,1.0,4.0,8.0,6.0,1.0,2.0,5.0,1.0,1.0,0.0,5.0,0.0,122.0,104.0,164.0,10.0,11.0,0.0,171.0,Jurica Jerković,1,1974,1974,3
1419432,3.0,11,7.0,0.0,3.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,60.0,49.0,97.0,11.0,15.0,0.0,251.0,Dušan Bajević,1,1974,1974,3
1419434,0.0,0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,49.0,4.0,6.0,0.0,78.0,Miroslav Pavlovic,1,1974,1974,1
1419435,1.0,12,3.0,6.0,11.0,6.0,2.0,5.0,16.0,1.0,2.0,0.0,28.0,12.0,199.0,154.0,282.0,11.0,20.0,2.0,348.0,Vladimir Petrovic,2,1974,1982,5
1419436,0.0,0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,22.0,19.0,32.0,0.0,6.0,0.0,90.0,Danilo Popivoda,1,1974,1974,1
1419438,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0,0.0,12.0,Luka Peruzovic,1,1974,1974,1
1419441,2.0,9,4.0,2.0,8.0,4.0,3.0,4.0,5.0,0.0,0.0,1.0,8.0,0.0,116.0,97.0,175.0,14.0,19.0,0.0,220.0,Stanislav Karasi,1,1974,1974,4
1419443,0.0,8,1.0,3.0,10.0,4.0,12.0,15.0,2.0,0.0,0.0,0.0,10.0,0.0,159.0,126.0,296.0,36.0,48.0,0.0,540.0,Gerd Kische,1,1974,1974,6
1419444,0.0,7,1.0,3.0,2.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,300.0,240.0,388.0,12.0,10.0,0.0,540.0,Bernd Bransch,1,1974,1974,6
1419445,2.0,23,8.0,8.0,15.0,8.0,6.0,9.0,12.0,0.0,1.0,2.0,15.0,4.0,95.0,64.0,190.0,24.0,28.0,1.0,352.0,Joachim Streich,1,1974,1974,4
1419446,0.0,4,0.0,2.0,6.0,4.0,7.0,8.0,3.0,0.0,0.0,0.0,10.0,2.0,137.0,105.0,218.0,26.0,17.0,0.0,360.0,Siegmar Wätzlich,1,1974,1974,4
1419447,0.0,9,1.0,5.0,1.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,22.0,9.0,140.0,107.0,225.0,17.0,18.0,0.0,291.0,Harald Irmscher,1,1974,1974,4
1419448,1.0,28,9.0,11.0,15.0,9.0,11.0,15.0,11.0,0.0,0.0,6.0,7.0,2.0,161.0,119.0,310.0,54.0,64.0,0.0,540.0,Jürgen Sparwasser,1,1974,1974,6
1419449,0.0,4,0.0,3.0,2.0,0.0,5.0,4.0,9.0,0.0,1.0,0.0,7.0,2.0,123.0,90.0,187.0,24.0,22.0,0.0,270.0,Jürgen Pommerenke,1,1974,1974,3
1419450,0.0,3,1.0,1.0,13.0,9.0,8.0,19.0,2.0,1.0,1.0,0.0,1.0,1.0,196.0,162.0,337.0,47.0,42.0,0.0,540.0,Konrad Weise,1,1974,1974,6
1419451,0.0,5,1.0,3.0,9.0,8.0,3.0,1.0,4.0,1.0,3.0,0.0,16.0,3.0,42.0,27.0,102.0,19.0,8.0,0.0,143.0,Eberhard Vogel,1,1974,1974,3
1419452,0.0,2,0.0,2.0,6.0,3.0,3.0,4.0,6.0,0.0,0.0,0.0,6.0,1.0,64.0,40.0,109.0,14.0,24.0,0.0,202.0,Wolfram Löwe,1,1974,1974,4
1419453,0.0,5,1.0,3.0,5.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,52.0,39.0,89.0,12.0,9.0,1.0,132.0,Hans Jürgen Kreische,1,1974,1974,3
1419454,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,16.0,34.0,7.0,5.0,0.0,69.0,Erich Hamann,1,1974,1974,2
1419455,0.0,4,0.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,57.0,37.0,94.0,11.0,11.0,0.0,180.0,Rüdiger Schnuphase,1,1974,1974,2
1419456,0.0,1,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,43.0,7.0,4.0,0.0,73.0,Wolfgang Seguin,1,1974,1974,1
1419457,0.0,1,1.0,0.0,4.0,2.0,5.0,0.0,4.0,1.0,2.0,0.0,4.0,1.0,41.0,33.0,63.0,8.0,9.0,0.0,103.0,Peter Ducke,1,1974,1974,3
1419461,0.0,7,0.0,5.0,2.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,118.0,87.0,195.0,21.0,19.0,0.0,360.0,Lothar Kurbjuweit,1,1974,1974,4
1419462,0.0,10,0.0,8.0,3.0,2.0,2.0,8.0,2.0,0.0,2.0,0.0,1.0,0.0,60.0,40.0,109.0,9.0,19.0,0.0,220.0,Reinhard Lauck,1,1974,1974,3
1419463,1.0,10,4.0,4.0,25.0,14.0,16.0,10.0,10.0,0.0,0.0,0.0,21.0,3.0,118.0,81.0,248.0,53.0,45.0,1.0,485.0,Martin Hoffmann,1,1974,1974,6
1419465,0.0,2,0.0,2.0,4.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,4.0,1.0,69.0,49.0,149.0,22.0,24.0,0.0,263.0,Colin Curran,1,1974,1974,3
1419466,0.0,0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,86.0,62.0,150.0,11.0,11.0,0.0,270.0,Doug Utjesenovic,1,1974,1974,3
1419467,0.0,0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,112.0,71.0,175.0,9.0,13.0,0.0,270.0,Peter Wilson,1,1974,1974,3
1419468,0.0,0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,38.0,116.0,11.0,18.0,0.0,270.0,Manfred Schaefer,1,1974,1974,3
1419469,0.0,0,0.0,0.0,7.0,2.0,7.0,4.0,1.0,0.0,0.0,0.0,8.0,1.0,100.0,79.0,167.0,20.0,21.0,0.0,270.0,James Rooney,1,1974,1974,3
1419470,0.0,5,0.0,3.0,9.0,8.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,111.0,82.0,170.0,18.0,16.0,0.0,270.0,Jimmy Mackay,1,1974,1974,3
1419471,0.0,1,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,46.0,7.0,4.0,0.0,90.0,John Warren,1,1974,1974,1
1419472,0.0,3,0.0,2.0,10.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,2.0,65.0,56.0,141.0,21.0,22.0,0.0,264.0,Ray Richards,1,1974,1974,3
1419473,0.0,2,1.0,0.0,12.0,6.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,67.0,49.0,126.0,29.0,30.0,0.0,241.0,Branko Buljevic,1,1974,1974,3
1419474,0.0,6,1.0,4.0,13.0,4.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,125.0,24.0,37.0,0.0,245.0,Adrian Alston,1,1974,1974,3
1419475,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,Harry Williams,1,1974,1974,1
1419478,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,15.0,1.0,7.0,0.0,45.0,Ernie Campbell,1,1974,1974,1
1419480,0.0,1,0.0,1.0,5.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,67.0,48.0,94.0,10.0,12.0,1.0,135.0,Attila Abonyi,1,1974,1974,2
1419484,0.0,1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,11.0,25.0,5.0,6.0,0.0,54.0,Peter Ollerton,1,1974,1974,2
1419486,1.0,4,1.0,3.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,110.0,96.0,155.0,18.0,14.0,0.0,248.0,Bernhard Cullmann,1,1974,1974,3
1419487,4.0,36,12.0,13.0,49.0,27.0,18.0,13.0,32.0,0.0,4.0,1.0,54.0,11.0,760.0,664.0,1126.0,79.0,61.0,1.0,1262.0,Paul Breitner,2,1974,1982,14
1419488,0.0,5,2.0,2.0,15.0,8.0,9.0,16.0,4.0,0.0,0.0,0.0,1.0,0.0,200.0,179.0,331.0,57.0,41.0,0.0,609.0,Hans-Georg Schwarzenbeck,1,1974,1974,7
1419489,1.0,18,7.0,5.0,38.0,25.0,15.0,6.0,12.0,2.0,5.0,5.0,59.0,13.0,268.0,224.0,479.0,54.0,42.0,0.0,561.0,Ulrich Hoeneß,1,1974,1974,7
1419490,0.0,7,2.0,3.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,47.0,35.0,90.0,18.0,10.0,0.0,135.0,Josef Heynckes,1,1974,1974,2
1419491,0.0,1,0.0,1.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,9.0,1.0,60.0,51.0,96.0,6.0,18.0,0.0,156.0,Dieter Herzog,1,1974,1974,2
1419492,2.0,10,3.0,4.0,28.0,20.0,11.0,7.0,16.0,1.0,2.0,0.0,41.0,8.0,286.0,239.0,438.0,44.0,32.0,1.0,454.0,Heinz Flohe,2,1974,1978,7
1419493,1.0,14,3.0,7.0,32.0,15.0,21.0,11.0,11.0,1.0,3.0,1.0,21.0,6.0,280.0,219.0,464.0,67.0,52.0,1.0,664.0,Bernd Hölzenbein,2,1974,1978,9
1419495,1.0,36,9.0,15.0,32.0,17.0,14.0,18.0,23.0,4.0,7.0,1.0,52.0,16.0,352.0,281.0,680.0,90.0,60.0,2.0,900.0,Rainer Bonhof,2,1974,1978,10
1419497,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,14.0,24.0,2.0,0.0,0.0,20.0,Günter Netzer,1,1974,1974,1
1419499,0.0,2,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,33.0,26.0,48.0,1.0,7.0,0.0,91.0,Herbert Wimmer,1,1974,1974,2
1419502,0.0,0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,52.0,5.0,6.0,0.0,85.0,Juan Rodríguez,1,1974,1974,1
1419503,0.0,3,1.0,2.0,9.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,8.0,3.0,143.0,114.0,240.0,23.0,20.0,0.0,270.0,Antonio Arias,1,1974,1974,3
1419504,0.0,1,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,69.0,151.0,19.0,15.0,0.0,270.0,Alberto Quintano,1,1974,1974,3
1419505,0.0,3,0.0,2.0,13.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,135.0,109.0,212.0,18.0,30.0,0.0,270.0,Rolando Garcia,1,1974,1974,3
1419506,0.0,9,4.0,4.0,6.0,5.0,7.0,10.0,9.0,1.0,0.0,1.0,19.0,7.0,199.0,152.0,291.0,20.0,31.0,1.0,270.0,Carlos Reinoso,1,1974,1974,3
1419507,0.0,7,0.0,4.0,2.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,155.0,122.0,216.0,15.0,23.0,0.0,270.0,Guillermo Paez,1,1974,1974,3
1419508,1.0,5,2.0,3.0,6.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,57.0,47.0,92.0,9.0,23.0,0.0,270.0,Sergio Ahumada,1,1974,1974,3
1419509,0.0,5,1.0,2.0,26.0,15.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,88.0,63.0,154.0,25.0,34.0,0.0,308.0,Carlos Caszely,2,1974,1982,4
1419510,0.0,1,0.0,1.0,6.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,48.0,85.0,9.0,7.0,0.0,90.0,Mario Galindo,1,1982,1982,1
1419514,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,28.0,3.0,5.0,0.0,56.0,Rogelio Farias,1,1974,1974,2
1419515,0.0,3,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,26.0,3.0,13.0,0.0,67.0,Jorge Socias,1,1974,1974,1
1419516,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0,0.0,5.0,Alfonso Lara,1,1974,1974,1
1419517,0.0,3,1.0,1.0,5.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,42.0,34.0,82.0,12.0,15.0,0.0,174.0,Leonardo Véliz,1,1974,1974,3
1419520,0.0,1,0.0,1.0,9.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,89.0,67.0,161.0,25.0,19.0,0.0,270.0,Raymond Tshimen Bwanga,1,1974,1974,3
1419521,0.0,1,1.0,0.0,3.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,108.0,85.0,171.0,12.0,17.0,0.0,270.0,Ilunga Mwepu,1,1974,1974,3
1419522,0.0,1,0.0,1.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,72.0,159.0,21.0,17.0,0.0,270.0,Boba Lobilo,1,1974,1974,3
1419523,0.0,2,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,103.0,82.0,161.0,16.0,10.0,0.0,270.0,Mwanza Mukombo,1,1974,1974,3
1419524,0.0,2,1.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,35.0,33.0,48.0,4.0,9.0,0.0,112.0,Mulamba N'Diaye,1,1974,1974,2
1419525,0.0,2,1.0,1.0,11.0,5.0,3.0,11.0,5.0,0.0,2.0,1.0,3.0,2.0,114.0,86.0,156.0,12.0,35.0,0.0,232.0,Mantantu Kidumu,1,1974,1974,3
1419526,0.0,2,0.0,0.0,6.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,7.0,1.0,179.0,141.0,237.0,16.0,15.0,0.0,270.0,Mabwene Mana,1,1974,1974,3
