id,goals,totalShots,onTargetScoringAttempt,shotOffTarget,totalContest,wonContest,wasFouled,fouls,keyPass,goalAssist,bigChanceCreated,bigChanceMissed,totalCross,accurateCross,totalPass,accuratePass,touches,duelWon,duelLost,hitWoodwork,totalOppositionHalfPasses,accurateOppositionHalfPasses,minutesPlayed,name,world_cups_played,first_world_cup,last_world_cup,matches_played,goals_per90,totalShots_per90,onTargetScoringAttempt_per90,totalContest_per90,wonContest_per90,wasFouled_per90,keyPass_per90,goalAssist_per90,bigChanceCreated_per90,totalCross_per90,accurateCross_per90,totalPass_per90,accuratePass_per90,totalOppositionHalfPasses_per90,accurateOppositionHalfPasses_per90,touches_per90,finisher_score,dribbler_score,chance_creator_score,play_organizer_score,finisher_score_elite_90,dribbler_score_elite_90,chance_creator_score_elite_90,play_organizer_score_elite_90,n_elite_roles_90,finisher_score_elite_95,dribbler_score_elite_95,chance_creator_score_elite_95,play_organizer_score_elite_95,n_elite_roles_95,finisher_score_elite_99,dribbler_score_elite_99,chance_creator_score_elite_99,play_organizer_score_elite_99,n_elite_roles_99,finisher_score_elite_85,dribbler_score_elite_85,chance_creator_score_elite_85,play_organizer_score_elite_85,n_elite_roles_85,role_score_range,role_score_std,role_score_avg
11266,1.0,9,2.0,4.0,8.0,3.0,12.0,10.0,11.0,0.0,5.0,1.0,56.0,13.0,156.0,114.0,375.0,35.0,28.0,0.0,91.0,61.0,537.0,Darijo Srna,2,2006,2014,6,0.1675977653631284,1.5083798882681565,0.3351955307262569,1.340782122905028,0.5027932960893855,2.011173184357542,1.8435754189944131,0.0,0.8379888268156425,9.385474860335195,2.17877094972067,26.14525139664804,19.106145251396647,15.251396648044691,10.223463687150838,62.84916201117319,65.68863879957128,56.7524115755627,82.64871382636656,29.316720257234728,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,53.33199356913183,22.28238079515122,58.601621114683816
11306,0.0,2,0.0,2.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,396.0,336.0,541.0,53.0,37.0,0.0,166.0,128.0,765.0,Francisco Rodríguez,3,2006,2014,9,0.0,0.2352941176470588,0.0,0.0,0.0,1.0588235294117647,0.0,0.0,0.0,0.0,0.0,46.588235294117645,39.52941176470589,19.529411764705884,15.058823529411764,63.64705882352941,20.960610932475884,19.279206859592712,18.938906752411576,62.451768488745984,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,43.51286173633441,21.38103829151461,30.407623258306536
11308,0.0,16,4.0,8.0,15.0,14.0,7.0,23.0,2.0,0.0,0.0,0.0,25.0,5.0,430.0,345.0,666.0,58.0,57.0,1.0,234.0,159.0,841.0,Carlos Salcido,3,2006,2014,10,0.0,1.7122473246135552,0.4280618311533888,1.605231866825208,1.4982164090368608,0.7491082045184304,0.2140309155766944,0.0,0.0,2.67538644470868,0.535077288941736,46.016646848989296,36.92033293697978,25.041617122473244,17.015457788347206,71.27229488703924,54.849946409431936,53.61736334405145,44.2323151125402,70.90032154340835,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.668006430868157,11.067332706123992,55.899986602357984
11311,0.0,1,0.0,1.0,15.0,8.0,14.0,5.0,1.0,0.0,0.0,0.0,11.0,2.0,384.0,333.0,550.0,51.0,27.0,0.0,148.0,110.0,750.0,Ricardo Osorio,2,2006,2010,8,0.0,0.12,0.0,1.7999999999999998,0.96,1.68,0.12,0.0,0.0,1.3199999999999998,0.24,46.08,39.96,17.759999999999998,13.2,66.0,19.58065380493033,63.02920685959271,35.55064308681672,59.64630225080386,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,43.44855305466238,20.605803807724957,44.451701500535904
11314,0.0,5,2.0,3.0,5.0,4.0,6.0,12.0,13.0,1.0,2.0,0.0,43.0,13.0,281.0,234.0,418.0,23.0,30.0,0.0,183.0,140.0,517.0,Pável Pardo Segura,2,1998,2006,7,0.0,0.8704061895551257,0.3481624758220503,0.8704061895551257,0.6963249516441006,1.0444874274661509,2.263056092843327,0.1740812379110251,0.3481624758220503,7.4854932301740815,2.263056092843327,48.91682785299807,40.73500967117988,31.8568665377176,24.37137330754352,72.76595744680851,46.05439442658093,44.54715969989282,89.78697749196141,82.17845659163986,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,45.239817792068585,23.70021739580635,65.64174705251875
11317,2.0,12,4.0,6.0,4.0,1.0,10.0,9.0,5.0,0.0,1.0,5.0,4.0,1.0,57.0,45.0,120.0,15.0,22.0,2.0,45.0,33.0,270.0,Omar Bravo,1,2006,2006,3,0.6666666666666666,4.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,3.333333333333333,1.6666666666666667,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,19.0,15.0,15.0,11.0,40.0,95.36441586280814,58.487406216505896,62.138263665594856,15.124598070739552,True,False,False,False,1,True,False,False,False,1,False,False,False,False,0,True,False,False,False,1,80.23981779206859,32.92196079703132,57.77867095391211
11318,5.0,22,9.0,10.0,26.0,9.0,23.0,13.0,24.0,0.0,6.0,2.0,53.0,11.0,379.0,289.0,620.0,53.0,65.0,0.0,282.0,210.0,1095.0,Landon Donovan,3,2002,2010,12,0.4109589041095891,1.808219178082192,0.7397260273972603,2.136986301369863,0.7397260273972603,1.8904109589041096,1.9726027397260275,0.0,0.4931506849315069,4.356164383561644,0.904109589041096,31.15068493150685,23.753424657534246,23.178082191780824,17.26027397260274,50.95890410958904,79.85664523043944,64.7441050375134,76.16961414790997,43.633440514469456,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,36.22320471596999,16.301606871008822,66.10095123258306
11319,0.0,6,0.0,4.0,16.0,6.0,10.0,3.0,8.0,1.0,1.0,0.0,28.0,9.0,146.0,115.0,278.0,28.0,26.0,0.0,79.0,59.0,370.0,Ramón Morales,2,2002,2006,6,0.0,1.4594594594594597,0.0,3.891891891891892,1.4594594594594597,2.4324324324324325,1.945945945945946,0.2432432432432432,0.2432432432432432,6.810810810810811,2.189189189189189,35.51351351351352,27.972972972972972,19.216216216216218,14.351351351351353,67.62162162162163,37.077974276527335,83.19935691318328,87.47186495176848,50.87620578778135,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,50.393890675241146,24.59573140439416,64.65635048231512
11321,0.0,0,0.0,0.0,7.0,4.0,3.0,7.0,2.0,0.0,1.0,0.0,14.0,4.0,102.0,80.0,171.0,23.0,19.0,0.0,63.0,47.0,290.0,Gonzalo Pineda,1,2006,2006,4,0.0,0.0,0.0,2.1724137931034484,1.2413793103448276,0.9310344827586208,0.6206896551724138,0.0,0.3103448275862069,4.344827586206897,1.2413793103448276,31.655172413793103,24.82758620689655,19.55172413793104,14.586206896551724,53.06896551724138,17.85235798499464,58.03188638799571,66.0249196141479,40.040192926045016,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,48.17256162915327,21.38941687457455,45.487339228295816
11323,0.0,3,0.0,3.0,1.0,0.0,7.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,301.0,262.0,426.0,46.0,55.0,0.0,114.0,89.0,757.0,Eddie Pope,3,1998,2006,9,0.0,0.35667107001321,0.0,0.11889035667107,0.0,0.8322324966974901,0.0,0.0,0.0,0.0,0.0,35.78599735799207,31.14927344782034,13.553500660501982,10.581241743725233,50.64729194187582,24.323419078242228,16.780546623794212,18.938906752411576,35.17684887459807,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,18.39630225080386,8.218059663056788,23.80493033226152
11328,1.0,12,4.0,6.0,11.0,8.0,8.0,31.0,13.0,1.0,1.0,0.0,6.0,2.0,657.0,559.0,831.0,65.0,85.0,0.0,404.0,337.0,925.0,Gerardo Torrado,3,2002,2010,11,0.0972972972972972,1.1675675675675674,0.3891891891891891,1.0702702702702702,0.7783783783783783,0.7783783783783783,1.2648648648648648,0.0972972972972972,0.0972972972972972,0.5837837837837837,0.1945945945945945,63.92432432432432,54.38918918918918,39.30810810810811,32.78918918918919,80.85405405405405,61.07984994640943,43.10021436227223,55.47427652733119,94.34887459807076,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,51.24866023579853,21.89424337574931,63.50080385852091
11329,0.0,2,0.0,1.0,2.0,1.0,8.0,12.0,7.0,2.0,3.0,0.0,11.0,5.0,159.0,128.0,249.0,27.0,29.0,0.0,106.0,81.0,380.0,Mario Méndez,1,2006,2006,4,0.0,0.4736842105263157,0.0,0.4736842105263157,0.2368421052631578,1.894736842105263,1.6578947368421053,0.4736842105263157,0.7105263157894737,2.6052631578947367,1.1842105263157894,37.6578947368421,30.31578947368421,25.105263157894736,19.184210526315788,58.97368421052632,25.710075026795284,40.092443729903536,87.13022508038586,58.71784565916399,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,61.420150053590575,26.513396079489304,52.91264737406217
11330,0.0,7,3.0,4.0,12.0,4.0,19.0,10.0,2.0,0.0,0.0,1.0,13.0,2.0,205.0,162.0,388.0,66.0,43.0,1.0,117.0,93.0,534.0,Frankie Hejduk,2,1998,2002,7,0.0,1.1797752808988764,0.5056179775280899,2.02247191011236,0.6741573033707865,3.202247191011236,0.3370786516853932,0.0,0.0,2.191011235955056,0.3370786516853932,34.550561797752806,27.30337078651685,19.719101123595504,15.674157303370784,65.39325842696628,51.58092175777063,70.2706323687031,43.88263665594855,50.79581993569133,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,26.387995712754552,11.301076649288138,54.1325026795284
11358,0.0,0,0.0,0.0,2.0,2.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,227.0,190.0,341.0,36.0,31.0,0.0,71.0,48.0,690.0,Michael Umaña,2,2006,2014,7,0.0,0.0,0.0,0.2608695652173913,0.2608695652173913,1.1739130434782608,0.1304347826086956,0.0,0.0,0.0,0.0,29.60869565217391,24.78260869565217,9.26086956521739,6.260869565217391,44.47826086956522,17.85235798499464,29.72936763129689,20.357717041800644,18.665594855305464,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,11.877009646302248,5.4855850239021375,21.65125937834941
11364,0.0,12,1.0,8.0,8.0,4.0,8.0,6.0,15.0,2.0,3.0,1.0,18.0,5.0,356.0,286.0,462.0,29.0,29.0,1.0,248.0,190.0,510.0,Walter Centeno Corea,2,2002,2006,6,0.0,2.117647058823529,0.1764705882352941,1.4117647058823528,0.7058823529411764,1.4117647058823528,2.647058823529412,0.3529411764705882,0.5294117647058824,3.176470588235294,0.8823529411764706,62.8235294117647,50.47058823529412,43.76470588235294,33.529411764705884,81.52941176470588,49.363612004287255,54.11307609860665,88.4646302250804,94.54983922829582,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,True,True,2,45.18622722400857,23.175836945960945,71.62278938906753
11365,3.0,18,6.0,8.0,31.0,16.0,8.0,15.0,16.0,2.0,4.0,2.0,24.0,7.0,211.0,159.0,365.0,44.0,57.0,0.0,156.0,112.0,531.0,Rónald Gómez,2,2002,2006,6,0.5084745762711864,3.0508474576271185,1.0169491525423728,5.2542372881355925,2.711864406779661,1.3559322033898304,2.711864406779661,0.3389830508474576,0.6779661016949152,4.067796610169491,1.1864406779661016,35.762711864406775,26.94915254237288,26.44067796610169,18.983050847457623,61.86440677966101,90.12593783494106,81.69212218649517,92.2427652733119,57.67684887459808,True,False,True,False,2,False,False,False,False,0,False,False,False,False,0,True,False,True,False,2,34.565916398713824,15.841416123107614,80.43441854233656
11372,1.0,15,3.0,10.0,10.0,3.0,13.0,14.0,7.0,0.0,2.0,3.0,6.0,1.0,119.0,75.0,222.0,44.0,79.0,0.0,99.0,61.0,464.0,Jose Saturnino Cardozo Otazu,2,1998,2002,6,0.1939655172413793,2.909482758620689,0.5818965517241379,1.939655172413793,0.5818965517241379,2.521551724137931,1.357758620689655,0.0,0.3879310344827586,1.1637931034482758,0.1939655172413793,23.08189655172413,14.547413793103448,19.20258620689655,11.831896551724135,43.060344827586206,77.69292604501608,65.45418006430869,57.93810289389067,21.82475884244373,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,55.86816720257235,24.023397411433223,55.72749196141479
11373,0.0,10,0.0,9.0,9.0,4.0,6.0,21.0,10.0,1.0,0.0,1.0,20.0,9.0,322.0,238.0,531.0,41.0,51.0,0.0,176.0,112.0,939.0,Denis Caniza,4,1998,2010,12,0.0,0.9584664536741214,0.0,0.8626198083067093,0.3833865814696485,0.5750798722044729,0.9584664536741214,0.0958466453674121,0.0,1.9169329073482428,0.8626198083067093,30.862619808306707,22.81150159744409,16.869009584664536,10.73482428115016,50.894568690095845,32.120846730975344,30.600214362272244,59.64228295819936,30.345659163987136,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,29.296623794212223,14.331468225921023,38.17725080385852
11378,0.0,8,3.0,3.0,12.0,9.0,32.0,48.0,17.0,0.0,1.0,0.0,3.0,0.0,1426.0,1265.0,1735.0,134.0,120.0,0.0,751.0,629.0,1950.0,Javier Mascherano,4,2006,2018,20,0.0,0.3692307692307692,0.1384615384615384,0.5538461538461538,0.4153846153846153,1.4769230769230768,0.7846153846153846,0.0,0.0461538461538461,0.1384615384615384,0.0,65.81538461538462,58.38461538461538,34.66153846153846,29.03076923076923,80.07692307692307,31.015541264737408,41.59967845659164,35.0,93.28778135048232,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,False,True,1,62.27224008574491,29.037924839864047,50.22575026795285
11381,0.0,9,3.0,2.0,17.0,6.0,6.0,14.0,13.0,2.0,5.0,0.0,31.0,7.0,181.0,137.0,317.0,22.0,59.0,0.0,109.0,76.0,569.0,Christian Bolaños,3,2006,2018,9,0.0,1.4235500878734624,0.4745166959578207,2.688927943760984,0.9490333919156416,0.9490333919156416,2.0562390158172232,0.3163444639718805,0.7908611599297013,4.903339191564148,1.1072056239015815,28.629173989455182,21.669595782073813,17.240773286467487,12.02108963093146,50.14059753954306,53.36280814576634,57.462486602357984,91.28617363344053,29.509646302250804,False,False,True,False,1,False,False,False,False,0,False,False,False,False,0,False,False,True,False,1,61.776527331189726,25.438987069740765,57.90527867095392
11384,3.0,20,8.0,7.0,38.0,16.0,16.0,12.0,16.0,1.0,2.0,1.0,6.0,0.0,281.0,238.0,456.0,49.0,79.0,0.0,231.0,199.0,610.0,Carlos Tévez,2,2006,2010,8,0.4426229508196721,2.950819672131148,1.180327868852459,5.606557377049181,2.360655737704918,2.360655737704918,2.360655737704918,0.1475409836065573,0.2950819672131147,0.8852459016393442,0.0,41.459016393442624,35.114754098360656,34.08196721311475,29.36065573770492,67.27868852459017,89.89817792068597,90.55466237942125,61.55546623794212,76.49517684887459,False,True,False,False,1,False,False,False,False,0,False,False,False,False,0,True,True,False,False,2,28.999196141479125,13.678444655980686,79.62587084673098
11410,0.0,2,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,194.0,335.0,26.0,14.0,0.0,91.0,48.0,519.0,Iván Jacinto Hurtado Angulo,2,2002,2006,6,0.0,0.3468208092485549,0.0,0.3468208092485549,0.3468208092485549,0.3468208092485549,0.0,0.0,0.0,0.0,0.0,42.3121387283237,33.641618497109825,15.780346820809248,8.323699421965317,58.09248554913295,24.20284030010718,21.717577706323684,18.938906752411576,43.85048231511254,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,24.91157556270096,11.321397289397188,27.177451768488744
11426,0.0,1,0.0,1.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,116.0,90.0,184.0,20.0,14.0,0.0,39.0,18.0,339.0,Giovanny Espinoza,1,2006,2006,4,0.0,0.2654867256637168,0.0,0.0,0.0,0.5309734513274337,0.2654867256637168,0.0,0.0,0.0,0.0,30.79646017699115,23.893805309734518,10.353982300884956,4.778761061946903,48.849557522123895,21.93863879957128,9.927652733118972,21.692122186495176,20.345659163987136,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,12.010986066452308,5.741752803169324,18.47601822079314
11432,1.0,5,1.0,3.0,12.0,5.0,14.0,13.0,4.0,0.0,1.0,1.0,6.0,1.0,151.0,100.0,221.0,28.0,31.0,0.0,133.0,82.0,315.0,Jorge Valdivia,2,2010,2014,7,0.2857142857142857,1.4285714285714286,0.2857142857142857,3.4285714285714284,1.4285714285714286,4.0,1.1428571428571428,0.0,0.2857142857142857,1.7142857142857142,0.2857142857142857,43.142857142857146,28.571428571428573,38.0,23.428571428571427,63.142857142857146,65.9632904608789,85.27599142550912,58.35209003215434,70.42202572347267,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,True,False,False,1,26.923901393354782,11.33582529551874,70.00334941050376
11433,1.0,24,8.0,10.0,22.0,9.0,8.0,14.0,12.0,2.0,2.0,0.0,47.0,9.0,431.0,353.0,615.0,39.0,51.0,0.0,269.0,206.0,638.0,Edison Méndez,3,2002,2014,8,0.1410658307210031,3.385579937304076,1.1285266457680252,3.103448275862069,1.2695924764890285,1.1285266457680252,1.6927899686520378,0.2821316614420063,0.2821316614420063,6.630094043887148,1.2695924764890285,60.79937304075236,49.79623824451411,37.94670846394985,29.05956112852665,86.75548589341693,83.81564844587353,65.7824222936763,86.89710610932477,93.2717041800643,False,False,False,True,1,False,False,False,False,0,False,False,False,False,0,False,False,True,True,2,27.489281886388,11.783588901036747,82.44172025723472
11451,0.0,5,1.0,1.0,1.0,1.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,218.0,190.0,281.0,26.0,21.0,0.0,97.0,85.0,433.0,Edwin Tenorio,2,2002,2006,6,0.0,1.039260969976905,0.207852193995381,0.207852193995381,0.207852193995381,2.286374133949192,0.207852193995381,0.0,0.0,0.0,0.0,45.31177829099308,39.491916859122405,20.161662817551964,17.66743648960739,58.40646651270208,42.51071811361201,38.638799571275456,20.960610932475884,62.242765273311896,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,41.282154340836016,16.937715251429438,41.08822347266881
11654,0.0,2,1.0,1.0,3.0,1.0,13.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,382.0,340.0,482.0,48.0,50.0,0.0,170.0,142.0,689.0,Valon Behrami,4,2006,2018,10,0.0,0.2612481857764877,0.1306240928882438,0.3918722786647314,0.1306240928882438,1.6981132075471697,0.3918722786647314,0.0,0.0,0.0,0.0,49.89840348330914,44.4121915820029,22.20609579100145,18.548621190130625,62.96081277213352,28.269024651661308,35.497052518756696,23.69372990353698,70.53054662379421,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,46.83681672025723,21.25159892559933,39.497588424437296
11688,3.0,18,5.0,6.0,25.0,12.0,11.0,12.0,12.0,1.0,3.0,1.0,2.0,0.0,202.0,149.0,329.0,31.0,55.0,2.0,175.0,125.0,654.0,Samuel Eto'o,4,1998,2014,8,0.4128440366972477,2.477064220183486,0.6880733944954128,3.440366972477064,1.651376146788991,1.5137614678899085,1.651376146788991,0.1376146788990825,0.4128440366972477,0.2752293577981651,0.0,27.79816513761468,20.504587155963304,24.08256880733945,17.201834862385322,45.27522935779817,83.40702036441587,75.17416934619506,56.67604501607716,37.548231511254016,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,False,False,False,False,0,45.858788853161855,20.431018993202542,63.20136655948553
